Phase,Iteration,Time,Speed,Acceleration,F Motor,F Res,F Total,F Motor/TM,F Res/TM,Torque,RPM
Accelerating,133,66.5,66.5,0.488407,68.6338,11.7886,56.8451,2.85974,2.19425e-312,1267.82,1293.69,1453.59,1514.15,1453.59
Accelerating,134,67,67,0.478879,67.6056,11.8694,55.7361,2.8169,2.19425e-312,1258.21,1283.89,1442.58,1502.68,1442.58
Accelerating,135,67.5,67.5,0.469544,66.6003,11.9506,54.6497,2.77501,2.19425e-312,1248.76,1274.24,1431.73,1491.39,1431.73
Accelerating,136,68,68,0.460397,65.6173,12.0322,53.5851,2.73405,2.19425e-312,1239.44,1264.73,1421.05,1480.26,1421.05
Accelerating,137,68.5,68.5,0.451432,64.6559,12.1142,52.5417,2.69399,2.19425e-312,1230.26,1255.36,1410.52,1469.29,1410.52
Accelerating,138,69,69,0.442644,63.7154,12.1966,51.5189,2.65481,2.19425e-312,1221.21,1246.13,1400.15,1458.49,1400.15
Accelerating,139,69.5,69.5,0.434028,62.7954,12.2794,50.516,2.61647,2.19425e-312,1212.3,1237.04,1389.93,1447.85,1389.93
Accelerating,140,70,70,0.425578,61.8951,12.3626,49.5325,2.57896,2.19425e-312,1203.52,1228.08,1379.86,1437.36,1379.86
Accelerating,141,70.5,70.5,0.417289,61.014,12.4462,48.5679,2.54225,2.19425e-312,1194.86,1219.24,1369.94,1427.02,1369.94
Accelerating,142,71,71,0.409158,60.1516,12.5302,47.6215,2.50632,2.19425e-312,1186.32,1210.53,1360.15,1416.82,1360.15
Accelerating,143,71.5,71.5,0.401179,59.3074,12.6146,46.6928,2.47114,2.19425e-312,1177.91,1201.95,1350.51,1406.78,1350.51
Accelerating,144,72,72,0.393349,58.4808,12.6994,45.7814,2.4367,2.19425e-312,1169.62,1193.49,1341,1396.87,1341
Accelerating,145,72.5,72.5,0.385662,57.6714,12.7846,44.8868,2.40298,2.19425e-312,1161.44,1185.14,1331.62,1387.1,1331.62
Accelerating,146,73,73,0.378115,56.8787,12.8703,44.0084,2.36995,2.19425e-312,1153.37,1176.91,1322.37,1377.47,1322.37
Accelerating,147,73.5,73.5,0.370705,56.1022,12.9563,43.1459,2.33759,2.19425e-312,1145.42,1168.8,1313.25,1367.97,1313.25
Accelerating,148,74,74,0.363426,55.3415,13.0427,42.2988,2.3059,2.19425e-312,1137.58,1160.79,1304.26,1358.6,1304.26
Accelerating,149,74.5,74.5,0.356276,54.5962,13.1296,41.4666,2.27484,2.19425e-312,1129.84,1152.9,1295.39,1349.36,1295.39
Accelerating,150,75,75,0.349251,53.8658,13.2168,40.649,2.24441,2.19425e-312,1122.2,1145.11,1286.64,1340.25,1286.64
